"title","id","addr","cate.major","cate.minor","avg.cost","url"
"Daylight光合箱子(東門店)","1065232","台北市大安區潮州街93號","早餐","西式早餐",342,"http://www.ipeen.com.tw/shop/1065232-Daylight光合箱子-東門店"
"滿佳香漢堡店","37485","台北市士林區大北路56號","早餐","西式早餐",60,"http://www.ipeen.com.tw/shop/37485-滿佳香漢堡店"
"稜角室","1122371","新北市板橋區光武街8號","早餐","早午餐",315,"http://www.ipeen.com.tw/shop/1122371-稜角室"
"赤肉胡椒餅 蔥花燒餅","8782","台北市大安區通化街171巷4號","早餐","中式早餐",45,"http://www.ipeen.com.tw/shop/8782-赤肉胡椒餅-蔥花燒餅"
"Vicking's cafe 維京女王","1063668","新北市板橋區貴興路117號","早餐","西式早餐",237,"http://www.ipeen.com.tw/shop/1063668-Vicking-s-cafe-維京女王"
"熊記燒餅油條專賣店","42032","新北市新莊區新莊路206號","早餐","中式早餐",46,"http://www.ipeen.com.tw/shop/42032-熊記燒餅油條專賣店"
"豐滿早午餐(中壢環北店)","1064710","桃園市中壢區環北路323號","早餐","早午餐",159,"http://www.ipeen.com.tw/shop/1064710-豐滿早午餐-中壢環北店"
"小陽台","605812","台中市西屯區文華路145號","早餐","西式早餐",229,"http://www.ipeen.com.tw/shop/605812-小陽台"
"烤司院碳烤吐司專賣","1127828","台北市中山區天津街16號","早餐","早午餐",133,"http://www.ipeen.com.tw/shop/1127828-烤司院碳烤吐司專賣"
"Amigos早午餐","932420","屏東縣屏東市濟南街14號","早餐","西式早餐",113,"http://www.ipeen.com.tw/shop/932420-Amigos早午餐"
"新生早點","69804","嘉義市東區長榮街252-1號","早餐","其他類型早餐",57,"http://www.ipeen.com.tw/shop/69804-新生早點"
"Bazar Blanc 白色小舖(Bazar Blanc 白色小舖(巨城店))","1039218","新竹市東區三民路31號","早餐","西式早餐",328,"http://www.ipeen.com.tw/shop/1039218-Bazar-Blanc-白色小舖-Bazar-Blanc-白色小舖-巨城店"
"亞瑟漢堡","141935","新北市永和區永貞路70巷","早餐","西式早餐",71,"http://www.ipeen.com.tw/shop/141935-亞瑟漢堡"
"果然是好咖","1051670","台南市中西區民族路三段278號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1051670-果然是好咖"
"K布朗cafeteria(竹北分店)","738270","新竹縣竹北市光明一路70號","早餐","情境主題餐廳",219,"http://www.ipeen.com.tw/shop/738270-K布朗cafeteria-竹北分店"
"客萊登精緻早午餐(員水店)","1028386","彰化縣員林市員水路二段294號","早餐","西式早餐",100,"http://www.ipeen.com.tw/shop/1028386-客萊登精緻早午餐-員水店"
"好口福早午餐","1068934","台北市中山區錦州街258號","早餐","西式早餐",122,"http://www.ipeen.com.tw/shop/1068934-好口福早午餐"
"蒂兒廚房(左營店)","1151159","高雄市左營區文天路123號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1151159-蒂兒廚房-左營店"
"Fun鬆廚房","1156457","新北市板橋區民族路73號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1156457-Fun鬆廚房"
"歐兔啡食館【台中世貿館】","77910","台中市西屯區中工三路96號","早餐","其他類型早餐",130,"http://www.ipeen.com.tw/shop/77910-歐兔啡食館-台中世貿館"
"早吧Morning Bar","1073358","台北市士林區美崙街32號","早餐","西式早餐",99,"http://www.ipeen.com.tw/shop/1073358-早吧Morning-Bar"
"倆人 ‧ 鍋鏟","1027416","台南市永康區勝利街1巷17號","早餐","西式早餐",234,"http://www.ipeen.com.tw/shop/1027416-倆人-‧-鍋鏟"
"阿美深海鮮魚湯","995658","台南市安平區運河路13巷11號","早餐","中式早餐",123,"http://www.ipeen.com.tw/shop/995658-阿美深海鮮魚湯"
"HUZI Cafe鬍子煎餅","924810","台南市中西區民族路二段57巷12-5號","早餐","西式早餐",306,"http://www.ipeen.com.tw/shop/924810-HUZI-Cafe鬍子煎餅"
"薯霸早餐","969750","新竹市北區世界街88號","早餐","西式早餐",70,"http://www.ipeen.com.tw/shop/969750-薯霸早餐"
"古早味豆漿店","69842","台北市文山區萬壽路14號","早餐","中式早餐",46,"http://www.ipeen.com.tw/shop/69842-古早味豆漿店"
"日光徐徐(成功店)","1048064","台南市中西區成功路77號B1F","早餐","西式早餐",196,"http://www.ipeen.com.tw/shop/1048064-日光徐徐-成功店"
"鳥兒有虫吃","1122770","台北市信義區吳興街35號","早餐","早午餐",110,"http://www.ipeen.com.tw/shop/1122770-鳥兒有虫吃"
"Home Sweet Home","963682","高雄市新興區復橫一路39號","早餐","西式早餐",154,"http://www.ipeen.com.tw/shop/963682-Home-Sweet-Home"
"高三孝碳烤吐司松菸店","1044176","台北市信義區忠孝東路四段553巷6弄8-1號","早餐","中式早餐",120,"http://www.ipeen.com.tw/shop/1044176-高三孝碳烤吐司松菸店"
"Mmm Brunch","964434","台南市東區中華東路三段259號","早餐","西式早餐",263,"http://www.ipeen.com.tw/shop/964434-Mmm-Brunch"
"BON","1058100","台南市中西區新美街101號","早餐","西式早餐",267,"http://www.ipeen.com.tw/shop/1058100-BON"
"Root早午餐","914840","台南市東區崇善路25巷92號","早餐","西式早餐",168,"http://www.ipeen.com.tw/shop/914840-Root早午餐"
"暢遊早餐店","684820","新北市淡水區水源街一段122巷33號","早餐","西式早餐",93,"http://www.ipeen.com.tw/shop/684820-暢遊早餐店"
"O by Locofood","1029246","台北市松山區富錦街492號","早餐","中式早餐",155,"http://www.ipeen.com.tw/shop/1029246-O-by-Locofood"
"Luhica's","987804","台南市中西區海安路二段53號旁","早餐","西式早餐",68,"http://www.ipeen.com.tw/shop/987804-Luhica-s"
"Butter 巴特2店 Brunch&cafe","1013648","台中市西區五權西四街13巷10號","早餐","早午餐",248,"http://www.ipeen.com.tw/shop/1013648-Butter-巴特2店-Brunch-cafe"
"高三孝碳烤吐司","1048418","台北市內湖區江南街71巷16弄38號","早餐","西式早餐",89,"http://www.ipeen.com.tw/shop/1048418-高三孝碳烤吐司"
"小陽台早午餐","621394","高雄市苓雅區五福一路157號","早餐","西式早餐",112,"http://www.ipeen.com.tw/shop/621394-小陽台早午餐"
"尋早早餐","1016586","台南市中西區五妃街123號","早餐","西式早餐",135,"http://www.ipeen.com.tw/shop/1016586-尋早早餐"
"爹說。你好","988448","屏東縣屏東市濟南街12-6號","早餐","西式早餐",204,"http://www.ipeen.com.tw/shop/988448-爹說。你好"
"Mini布朗","589052","台中市西屯區西屯路二段284-11號","早餐","西式早餐",75,"http://www.ipeen.com.tw/shop/589052-Mini布朗"
"剛起床好食 wake up house","989060","新北市板橋區重慶路245巷11號","早餐","西式早餐",126,"http://www.ipeen.com.tw/shop/989060-剛起床好食-wake-up-house"
"朵拉早午餐","965578","桃園市中壢區杭州路42號","早餐","西式早餐",175,"http://www.ipeen.com.tw/shop/965578-朵拉早午餐"
"兜齊私廚","1017158","台南市東區東門路一段263號","早餐","西式早餐",294,"http://www.ipeen.com.tw/shop/1017158-兜齊私廚"
"AP203Bar(台北萬大A店)","1093628","台北市萬華區萬大路423巷18號","早餐","西式早餐",125,"http://www.ipeen.com.tw/shop/1093628-AP203Bar-台北萬大A店"
"無名鹹粥","43557","台北市中正區汀州路一段90號","早餐","其他類型早餐",134,"http://www.ipeen.com.tw/shop/43557-無名鹹粥"
"紅記早點(原：紅姐早點)","969176","台南市中西區五妃街325號","早餐","中式早餐",48,"http://www.ipeen.com.tw/shop/969176-紅記早點-原-紅姐早點"
"Find Morning 找晨手作輕食料理","1035074","台中市大里區愛心路77號","早餐","西式早餐",229,"http://www.ipeen.com.tw/shop/1035074-Find-Morning-找晨手作輕食料理"
"玖玖早餐","1114019","台中市北區三民路三段201巷6號","早餐","早午餐",158,"http://www.ipeen.com.tw/shop/1114019-玖玖早餐"
"旺德實驗室","1016066","台南市北區公園路437巷10號","早餐","西式早餐",258,"http://www.ipeen.com.tw/shop/1016066-旺德實驗室"
"濰克早午餐 Wake Up Brunch","806000","高雄市苓雅區建國一路195-1號","早餐","西式早餐",103,"http://www.ipeen.com.tw/shop/806000-濰克早午餐-Wake-Up-Brunch"
"漿餅屋豆漿","1217522","新北市中和區秀朗路三段128巷1弄2號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1217522-漿餅屋豆漿"
"Bills(表參道店)","1003202","日本 〒150-0001 東京都<U+6E0B>谷<U+533A>神宮前4-30-3 7F","早餐","西式早餐",500,"http://www.ipeen.com.tw/shop/1003202-Bills-表參道店"
"Gold House 金色小屋比利時創意鬆餅","1061722","台南市東區崇道路89號","早餐","西式早餐",196,"http://www.ipeen.com.tw/shop/1061722-Gold-House-金色小屋比利時創意鬆餅"
"雅米早午餐(2店)","932622","新北市板橋區中山路二段82號","早餐","西式早餐",105,"http://www.ipeen.com.tw/shop/932622-雅米早午餐-2店"
"io design studio","983838","台南市北區公園路433巷50號","早餐","西式早餐",450,"http://www.ipeen.com.tw/shop/983838-io-design-studio"
"得嘉找餐廚房(原：多來家早午餐)","85495","台北市萬華區昆明街280號","早餐","西式早餐",124,"http://www.ipeen.com.tw/shop/85495-得嘉找餐廚房-原-多來家早午餐"
"三佳早點(健行店)","81243","台中市北區健行路436號","早餐","中式早餐",29,"http://www.ipeen.com.tw/shop/81243-三佳早點-健行店"
"徒步3分‧小食光","1045032","台北市中山區中山北路二段62巷32號","早餐","其他類型早餐",203,"http://www.ipeen.com.tw/shop/1045032-徒步3分‧小食光"
"亞義號旁的無名早餐","948404","台南市中西區民權路三段169號","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/948404-亞義號旁的無名早餐"
"我的饅頭是吐司","969032","高雄市楠梓區德民路109號","早餐","其他類型早餐",120,"http://www.ipeen.com.tw/shop/969032-我的饅頭是吐司"
"阿婆蛋餅","149781","彰化縣彰化市民生路215號","早餐","中式早餐",37,"http://www.ipeen.com.tw/shop/149781-阿婆蛋餅"
"單眼皮<U+53CC>眼皮。早餐輕食(二店)","1066818","台北市中山區華陰街19號","早餐","西式早餐",135,"http://www.ipeen.com.tw/shop/1066818-單眼皮<U+53CC>眼皮。早餐輕食-二店"
"拉亞漢堡 Laya Burger(台中總店)","70306","台中市西屯區中工三路81號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/70306-拉亞漢堡-Laya-Burger-台中總店"
"信義豆漿","939464","新北市蘆洲區信義路290號","早餐","中式早餐",69,"http://www.ipeen.com.tw/shop/939464-信義豆漿"
"甜福。貳 FUKU BRUNCH","1075128","新北市板橋區公館街86號","早餐","其他類型早餐",207,"http://www.ipeen.com.tw/shop/1075128-甜福。貳-FUKU-BRUNCH"
"向陽晨間飲食館(二店)","629598","新北市板橋區四川路二段47巷4弄17號","早餐","西式早餐",101,"http://www.ipeen.com.tw/shop/629598-向陽晨間飲食館-二店"
"Just a Bear 只是一隻熊 咖啡 早午餐(土城店)","1164746","新北市土城區金城路三段33巷8號","早餐","早午餐",268,"http://www.ipeen.com.tw/shop/1164746-Just-a-Bear-只是一隻熊-咖啡-早午餐-土城店"
"來了","1021750","台南市中西區新美街149號","早餐","其他類型早餐",250,"http://www.ipeen.com.tw/shop/1021750-來了"
"永新豆漿店","52989","新北市永和區竹林路213巷2號","早餐","中式早餐",52,"http://www.ipeen.com.tw/shop/52989-永新豆漿店"
"阿博豆漿店","611152","高雄市左營區左營大路355號","早餐","中式早餐",55,"http://www.ipeen.com.tw/shop/611152-阿博豆漿店"
"明奎早餐店","985216","台東縣台東市正氣路390號","早餐","西式早餐",58,"http://www.ipeen.com.tw/shop/985216-明奎早餐店"
"真芳碳烤吐司","1066224","台北市信義區忠孝東路四段559巷16弄13號","早餐","西式早餐",110,"http://www.ipeen.com.tw/shop/1066224-真芳碳烤吐司"
"介壽町二番","1198214","新北市板橋區介壽街2號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1198214-介壽町二番"
"豐滿高雄左營店","1194608","高雄市左營區自由三路280號","早餐","早午餐",212,"http://www.ipeen.com.tw/shop/1194608-豐滿高雄左營店"
"早安公雞晨食料理","1071214","台中市北區篤行路239-2號","早餐","其他類型早餐",96,"http://www.ipeen.com.tw/shop/1071214-早安公雞晨食料理"
"艾初早午餐","616948","台中市南屯區大墩十一街455號","早餐","其他類型早餐",84,"http://www.ipeen.com.tw/shop/616948-艾初早午餐"
"Sarabeth's(桃園中壢店)","1182008","桃園市中壢區元化路357號2樓","早餐","早午餐",655,"http://www.ipeen.com.tw/shop/1182008-Sarabeth-s-桃園中壢店"
"NO.17 Brunch table & More","1057420","台南市東區東豐路305巷36弄16號","早餐","西式早餐",323,"http://www.ipeen.com.tw/shop/1057420-NO-17-Brunch-table-More"
"士林多愛家早午餐","974606","台北市士林區福港街278號","早餐","中式早餐",120,"http://www.ipeen.com.tw/shop/974606-士林多愛家早午餐"
"BBS早午餐專門店 bake&butter sandwich","1019652","桃園市中壢區成章二街452號","早餐","其他類型早餐",186,"http://www.ipeen.com.tw/shop/1019652-BBS早午餐專門店-bake-butter-sandwich"
"啖餅坊手工蛋餅專賣店","985910","新北市土城區裕民路92巷21弄14號","早餐","中式早餐",82,"http://www.ipeen.com.tw/shop/985910-啖餅坊手工蛋餅專賣店"
"拾月菊府精緻早午餐","988058","高雄市左營區文川路179號","早餐","西式早餐",171,"http://www.ipeen.com.tw/shop/988058-拾月菊府精緻早午餐"
"Right Caf'e X 對了 出發","1051132","台中市西區五權西四街13巷14號","早餐","早午餐",252,"http://www.ipeen.com.tw/shop/1051132-Right-Caf-e-X-對了-出發"
"晨嬉 早午餐","1208849","高雄市三民區北平一街175號","早餐","早午餐",135,"http://www.ipeen.com.tw/shop/1208849-晨嬉-早午餐"
"橘象泰早安(台南永康店)","993348","台南市永康區中山南路603號","早餐","其他類型早餐",135,"http://www.ipeen.com.tw/shop/993348-橘象泰早安-台南永康店"
"日出飯糰廣東粥","117785","台中市北屯區昌平路一段133號(隆昌米行前騎樓)","早餐","中式早餐",44,"http://www.ipeen.com.tw/shop/117785-日出飯糰廣東粥"
"MAX BURGER美式早午餐漢堡","588238","彰化縣彰化市光華街120號","早餐","西式早餐",197,"http://www.ipeen.com.tw/shop/588238-MAX-BURGER美式早午餐漢堡"
"Sarabeth's","975126","日本 新宿南口Lumine 2 新宿區新宿3-38-2","早餐","西式早餐",552,"http://www.ipeen.com.tw/shop/975126-Sarabeth-s"
"起點Cafe BEGIN AGAIN","1082486","新北市板橋區文化路一段285巷2弄2號","早餐","西式早餐",213,"http://www.ipeen.com.tw/shop/1082486-起點Cafe-BEGIN-AGAIN"
"茉尼好食光","614064","宜蘭縣宜蘭市農權路三段77號","早餐","西式早餐",160,"http://www.ipeen.com.tw/shop/614064-茉尼好食光"
"MILU CAFE早午餐","600944","桃園市中壢區大仁二街18-7號","早餐","西式早餐",129,"http://www.ipeen.com.tw/shop/600944-MILU-CAFE早午餐"
"Mumu小倫敦","1142150","桃園市桃園區中埔二街182號","早餐","早午餐",335,"http://www.ipeen.com.tw/shop/1142150-Mumu小倫敦"
"恰恰好食日光輕料理 Cha Cha Diner","826590","台中市西區民生北路116號","早餐","西式早餐",141,"http://www.ipeen.com.tw/shop/826590-恰恰好食日光輕料理-Cha-Cha-Diner"
"艾搗蛋手工蛋餅","1008494","台北市中正區紹興南街4-2號","早餐","西式早餐",60,"http://www.ipeen.com.tw/shop/1008494-艾搗蛋手工蛋餅"
"Isaac Toast & Coffee(台北信義ATT4Fun店)","1086692","台北市信義區松壽路12號4樓","早餐","西式早餐",109,"http://www.ipeen.com.tw/shop/1086692-Isaac-Toast-Coffee-台北信義ATT4Fun店"
"木晨朝食館","227255","台中市北區忠明路365號","早餐","西式早餐",121,"http://www.ipeen.com.tw/shop/227255-木晨朝食館"
"天津小狗子湯包豆漿店","590888","台中市北區永興街236號","早餐","中式早餐",61,"http://www.ipeen.com.tw/shop/590888-天津小狗子湯包豆漿店"
"O'somewish 哦'三明治","1117328","新北市新莊區建福路76號","早餐","西式早餐",146,"http://www.ipeen.com.tw/shop/1117328-O-somewish-哦-三明治"
"Just a Bear 只是一隻熊 咖啡 早午餐(土城店)","1164746","新北市土城區金城路三段33巷8號","早餐","早午餐",268,"http://www.ipeen.com.tw/shop/1164746-Just-a-Bear-只是一隻熊-咖啡-早午餐-土城店"
"甜甜早餐概念屋","97273","雲林縣虎尾鎮文化路7號","早餐","西式早餐",60,"http://www.ipeen.com.tw/shop/97273-甜甜早餐概念屋"
"木木之丘","651316","台南市東區東門路二段104巷11號","早餐","西式早餐",188,"http://www.ipeen.com.tw/shop/651316-木木之丘"
"ANGOLI Brunch","1056928","高雄市左營區新莊一路242號","早餐","西式早餐",235,"http://www.ipeen.com.tw/shop/1056928-ANGOLI-Brunch"
